Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
595.344,126.55,4.9904,165.252,0.440574,0.887463,0.0951084,0.0962256,-0.116292,-0.00936991,2.5505,-0.0548767,-0.0258288,-0.11767,0.680684,0.591259,-0.434192,43.97,90.712,0.025001,-0.159464,-0.0122944,3.67004,-0.00195958,-0.000732093,-0.00296271,-0.0628406,0.859292,0.509028,-0.0171268,-0.0691386,0.111586,-0.906823,2.45786,-9.55287,-0.0171268,-0.0691386,9.90533,0,1000,0,0,0,0,
595.37,123.018,4.05642,164.803,0.468423,0.872861,0.0994109,0.0938703,-0.120511,-0.00416466,2.53898,-0.116602,-0.0227467,-0.104287,0.676726,0.616487,-0.433432,43.97,90.687,0.024999,-0.166694,-0.00486738,3.65314,-0.00188115,-0.000486593,-0.0026817,0.013398,0.862673,0.530558,0.0183992,-0.118768,0.102688,-0.8094,2.53818,-9.53186,0.0183992,-0.118768,9.89643,0,1000,0,0,0,0,
595.395,119.513,3.09277,164.407,0.495674,0.857439,0.103685,0.0914008,-0.12454,0.00287834,2.5281,-0.0415427,-0.00297046,-0.121449,0.665376,0.612396,-0.443637,43.97,90.674,0.025001,-0.173502,0.00305852,3.63834,-0.00187811,-0.000368881,-0.00303956,0.0665033,0.837817,0.555165,-0.0135531,-0.0481366,0.118252,-0.569944,2.62585,-9.54098,-0.0135531,-0.0481366,9.912,0,1000,0,0,0,0,
595.42,116.037,2.10332,164.067,0.52229,0.841238,0.107907,0.0888094,-0.126968,0.00771069,2.51572,-0.112705,-0.0416245,-0.0861705,0.66032,0.615073,-0.433981,43.97,90.649,0.024999,-0.17738,0.0113412,3.62111,-0.00235484,-0.000437549,-0.00237317,0.125289,0.819557,0.561521,-0.00892979,-0.126795,0.0755225,-0.472152,2.645,-9.49735,-0.00892979,-0.126795,9.86927,0,1000,0,0,0,0,
595.446,112.585,1.09096,163.786,0.548267,0.824275,0.112079,0.0860987,-0.129834,0.0145859,2.50617,-0.073064,-0.0227705,-0.0915804,0.657763,0.619032,-0.436976,43.97,90.624,0.025001,-0.181263,0.0200504,3.60602,-0.00211974,-0.000606546,-0.00250215,0.179267,0.799048,0.579815,-0.0163402,-0.0842325,0.0829559,-0.259534,2.71142,-9.49407,-0.0163402,-0.0842325,9.8767,0,1000,0,0,0,0,
595.471,109.156,0.059193,163.562,0.573584,0.806576,0.116201,0.0832747,-0.132859,0.0207302,2.49596,-0.138802,-0.00748212,-0.10887,0.652583,0.638952,-0.433327,43.9725,90.628,0.024999,-0.185436,0.0288031,3.59087,-0.00256513,-0.000568434,-0.00260176,0.248734,0.777887,0.59575,0.00962977,-0.14348,0.102446,-0.14892,2.76394,-9.5023,0.00962977,-0.14348,9.89619,0,1000,0,0,0,0,
595.496,105.749,-0.989656,163.398,0.598214,0.788178,0.120262,0.0803199,-0.133677,0.0278965,2.48419,-0.0769603,-0.0664658,-0.0911836,0.651146,0.665535,-0.429681,43.97,90.586,0.025,-0.187098,0.0394231,3.5745,-0.00198112,-0.00100702,-0.00240837,0.321808,0.75639,0.61308,-0.0651729,-0.0995563,0.0670528,0.0921962,2.73134,-9.47527,-0.0651729,-0.0995563,9.8608,0,1000,0,0,0,0,
595.522,102.36,-2.04999,163.295,0.62215,0.769105,0.124251,0.077255,-0.13444,0.034004,2.47258,-0.114237,-0.0274974,-0.114949,0.648753,0.645588,-0.430772,43.965,90.573,0.025001,-0.188769,0.0477704,3.5589,-0.00265081,-0.000761911,-0.00272106,0.348859,0.718267,0.620983,-0.0327808,-0.127799,0.0980421,0.236099,2.78578,-9.48939,-0.0327808,-0.127799,9.89179,0,1000,0,0,0,0,
595.547,98.9881,-3.12066,163.255,0.645381,0.749381,0.128166,0.0740563,-0.13521,0.0420212,2.4636,-0.0659396,-0.0235598,-0.0527645,0.644904,0.654874,-0.429684,43.97,90.548,0.025,-0.1882,0.0585096,3.54447,-0.0019813,-0.000403315,-0.00207899,0.401632,0.682403,0.634356,-0.0266405,-0.0732848,0.040085,0.46722,2.7939,-9.41733,-0.0266405,-0.0732848,9.83383,0,1000,0,0,0,0,
595.572,95.6295,-4.1965,163.278,0.667892,0.729035,0.132,0.0707418,-0.132791,0.0478208,2.45275,-0.0691905,0.0158529,-0.105357,0.641064,0.662817,-0.43281,43.97,90.536,0.024999,-0.187978,0.0677927,3.52957,-0.00260167,-0.000343091,-0.0020088,0.44942,0.64224,0.650509,-0.00753302,-0.0778369,0.100117,0.647488,2.82628,-9.45979,-0.00753302,-0.0778369,9.89386,0,1000,0,0,0,0,
595.597,92.2818,-5.27439,163.364,0.689671,0.708093,0.135749,0.0673069,-0.131138,0.0537193,2.44244,-0.140576,-0.00847912,-0.0721739,0.64099,0.673438,-0.434441,43.97,90.51,0.025,-0.186594,0.0775028,3.51532,-0.00273047,-0.000817839,-0.00197111,0.497272,0.602564,0.665404,-0.022947,-0.147145,0.0535201,0.759719,2.78357,-9.41623,-0.022947,-0.147145,9.84727,0,1000,0,0,0,0,
595.623,88.9428,-6.34973,163.514,0.710707,0.686586,0.139396,0.0637517,-0.131293,0.0617005,2.43251,-0.0773842,-0.0599969,-0.0820299,0.637121,0.685375,-0.43482,43.97,90.498,0.025,-0.183301,0.0863925,3.50055,-0.00253447,-0.000604581,-0.00198444,0.544154,0.555644,0.678149,-0.0823393,-0.0822207,0.0526958,1.00577,2.70215,-9.41556,-0.0823393,-0.0822207,9.84644,0,1000,0,0,0,0,
595.648,85.6087,-7.4203,163.73,0.730995,0.664532,0.14295,0.0600759,-0.128568,0.0685375,2.42306,-0.119132,0.0134401,-0.0616814,0.640803,0.701347,-0.43219,43.97,90.485,0.025,-0.180461,0.0963404,3.48767,-0.00246775,-0.00025858,-0.00172934,0.593162,0.512568,0.689013,-0.0140343,-0.125561,0.0470637,1.1457,2.73434,-9.38447,-0.0140343,-0.125561,9.84081,0,1000,0,0,0,0,
595.673,82.2794,-8.48125,164.009,0.750512,0.641973,0.146405,0.056289,-0.124318,0.0747955,2.41298,-0.0814828,-0.0397689,-0.0538865,0.642034,0.706681,-0.42943,43.97,90.46,0.025,-0.177192,0.105578,3.47226,-0.00222325,-0.00054566,-0.00123449,0.629225,0.465102,0.695539,-0.0642299,-0.0787005,0.0283817,1.36296,2.62871,-9.36572,-0.0642299,-0.0787005,9.82213,0,1000,0,0,0,0,
595.699,78.9517,-9.52808,164.354,0.769254,0.618934,0.149746,0.052392,-0.120657,0.0787179,2.40254,-0.146565,-0.00721914,-0.0794855,0.642011,0.709319,-0.433722,43.96,90.444,0.025001,-0.172382,0.113791,3.45762,-0.00310535,7.44E-05,-0.00173323,0.657592,0.414009,0.706821,-0.0579279,-0.148542,0.0493033,1.4746,2.59764,-9.38024,-0.0579279,-0.148542,9.84305,0,1000,0,0,0,0,
595.724,75.6234,-10.5574,164.763,0.787213,0.595444,0.152974,0.0483887,-0.1176,0.0850546,2.39309,-0.0964171,-0.0258295,-0.0586804,0.644494,0.714625,-0.43798,43.97,90.422,0.024999,-0.167509,0.12201,3.44308,-0.00266355,-0.000253179,-0.0011647,0.685959,0.362787,0.718145,-0.0648813,-0.0906436,0.0313203,1.698,2.50448,-9.34819,-0.0648813,-0.0906436,9.82507,0,1000,0,0,0,0,
595.749,72.2925,-11.564,165.238,0.804382,0.571533,0.15607,0.0442826,-0.113112,0.088888,2.38235,-0.127664,0.021505,-0.0605733,0.645569,0.743887,-0.43289,43.97,90.41,0.025001,-0.160911,0.128668,3.42814,-0.00296909,-0.000178556,-0.00142207,0.735461,0.301125,0.725218,-0.0368409,-0.133009,0.0371616,1.83561,2.4664,-9.3388,-0.0368409,-0.133009,9.83091,0,1000,0,0,0,0,
595.775,68.9561,-12.546,165.777,0.820761,0.547221,0.159044,0.0400674,-0.108442,0.0944028,2.37387,-0.148846,0.0195924,-0.0251325,0.648172,0.731937,-0.433967,43.97,90.397,0.024999,-0.154197,0.136632,3.41478,-0.00245379,0.000106366,-0.000771509,0.743014,0.252273,0.726962,-0.0424858,-0.146119,-0.00385351,1.97859,2.36849,-9.29197,-0.0424858,-0.146119,9.78989,0,1000,0,0,0,0,
595.8,65.6123,-13.4978,166.379,0.836345,0.522534,0.161883,0.0357597,-0.103732,0.0992957,2.36351,-0.0680134,-0.0168383,-0.0719986,0.651913,0.73723,-0.442417,43.97,90.372,0.025001,-0.14741,0.142492,3.40112,-0.00257295,2.83E-05,-0.00125402,0.761246,0.196205,0.739081,-0.0640165,-0.0605077,0.0483101,2.21793,2.22587,-9.32739,-0.0640165,-0.0605077,9.84206,0,1000,0,0,0,0,
595.825,62.2602,-14.4159,167.045,0.851128,0.497507,0.164577,0.03135,-0.0973346,0.10353,2.35348,-0.157533,0.00512395,-0.0310577,0.656866,0.753232,-0.435506,43.97,90.359,0.024999,-0.138622,0.148183,3.38705,-0.00299639,-0.000138146,-0.00112489,0.790651,0.13611,0.738134,-0.0763995,-0.141044,-0.00879254,2.2807,2.13156,-9.27501,-0.0763995,-0.141044,9.78495,0,1000,0,0,0,0,
595.85,58.8977,-15.2968,167.773,0.865108,0.472158,0.167133,0.0268512,-0.0923558,0.106373,2.34495,-0.0646069,0.00381378,-0.0223685,0.660611,0.7599,-0.434098,43.97,90.347,0.025,-0.130967,0.153789,3.37395,-0.00227999,-7.13E-05,-0.000877814,0.806592,0.0772719,0.738738,-0.0361456,-0.0579585,0.0048211,2.51918,2.00452,-9.25485,-0.0361456,-0.0579585,9.79857,0,1000,0,0,0,0,
595.876,55.5249,-16.1353,168.559,0.878282,0.446522,0.169537,0.0222791,-0.0857524,0.108395,2.33438,-0.12428,0.0176623,-0.058595,0.664378,0.762564,-0.436845,43.97,90.321,0.025001,-0.123547,0.157326,3.35971,-0.00273454,0.000102409,-0.000907521,0.814823,0.0193514,0.741232,-0.0724731,-0.115597,0.0239956,2.59746,1.88375,-9.27962,-0.0724731,-0.115597,9.81774,0,1000,0,0,0,0,
595.901,52.1408,-16.9295,169.405,0.890647,0.420623,0.171794,0.0176183,-0.0787615,0.112603,2.32573,-0.0804167,-0.0263232,-0.0174006,0.670635,0.769209,-0.442407,43.97,90.309,0.025,-0.11428,0.162158,3.34618,-0.00228517,6.30E-05,-0.00073301,0.823483,-0.0400668,0.746612,-0.0723609,-0.0457155,-0.0116846,2.77147,1.69644,-9.22698,-0.0723609,-0.0457155,9.78206,0,1000,0,0,0,0,
595.926,48.7445,-17.6745,170.305,0.902208,0.394481,0.173894,0.012888,-0.0750466,0.114189,2.3165,-0.0853893,-0.00522116,-0.0357325,0.676892,0.778566,-0.436726,43.97,90.284,0.024999,-0.105991,0.164725,3.33317,-0.0025661,0.000171506,-0.000521572,0.83451,-0.100903,0.740601,-0.0689178,-0.0616405,0.00679696,2.88808,1.5662,-9.23392,-0.0689178,-0.0616405,9.80054,0,1000,0,0,0,0,
595.951,45.3379,-18.3673,171.258,0.912958,0.368136,0.175837,0.00809022,-0.0682221,0.114892,2.3058,-0.142447,0.017078,-0.0299165,0.6819,0.783885,-0.440895,43.97,90.284,0.025,-0.0971792,0.167532,3.31874,-0.00252954,-9.64E-05,-0.000216049,0.83541,-0.161577,0.741509,-0.093381,-0.112034,-0.0143602,2.94363,1.42969,-9.21676,-0.093381,-0.112034,9.77939,0,1000,0,0,0,0,
595.977,41.9218,-19.0034,172.262,0.922899,0.341617,0.177608,0.00322809,-0.0614947,0.116023,2.29481,-0.0759978,-0.00489694,-0.000979397,0.683136,0.789229,-0.436725,43.97,90.259,0.025001,-0.0874741,0.168405,3.30377,-0.00272644,0.00030358,-0.000190865,0.833204,-0.223857,0.732083,-0.0568703,-0.0443672,-0.0244525,3.11308,1.24191,-9.17664,-0.0568703,-0.0443672,9.76929,0,1000,0,0,0,0,
596.002,38.4983,-19.5806,173.31,0.932031,0.314954,0.17922,-0.00167696,-0.0562834,0.11512,2.28436,-0.165795,0.010833,0.00798726,0.694495,0.790634,-0.432114,43.97,90.246,0.025,-0.0798869,0.169617,3.2883,-0.00265102,0.000232957,-0.000227782,0.832847,-0.276591,0.723886,-0.113225,-0.104995,-0.0618483,3.11641,1.08585,-9.15656,-0.113225,-0.104995,9.7319,0,1000,0,0,0,0,
596.027,35.0672,-20.0962,174.399,0.940361,0.288162,0.180663,-0.00662947,-0.0513151,0.116088,2.27489,-0.0359713,0.00525361,0.0196916,0.702038,0.794638,-0.436167,43.97,90.233,0.025,-0.0712907,0.169834,3.27414,-0.00204556,0.000365535,3.56E-05,0.825647,-0.334661,0.721705,-0.0181739,-0.0214934,-0.0302826,3.32913,0.90287,-9.13388,-0.0181739,-0.0214934,9.76346,0,1000,0,0,0,0,
596.053,31.6312,-20.547,175.526,0.947894,0.261271,0.181932,-0.0116201,-0.0434304,0.116537,2.2646,-0.117568,0.0408051,-0.00146977,0.705791,0.798626,-0.438939,43.97,90.221,0.024999,-0.0628292,0.169002,3.2594,-0.00260859,0.000238805,-0.000157321,0.812932,-0.394172,0.715809,-0.0738483,-0.0931313,-0.0369112,3.3198,0.756118,-9.14424,-0.0738483,-0.0931313,9.75683,0,1000,0,0,0,0,
596.078,28.1938,-20.9317,176.685,0.95463,0.234314,0.183034,-0.0166378,-0.0392963,0.115838,2.25261,-0.0904754,-0.00919332,0.0390899,0.712082,0.801306,-0.440182,43.97,90.183,0.025001,-0.0551963,0.168302,3.24341,-0.00209295,-0.000265072,0.000412336,0.799145,-0.450388,0.708118,-0.0652918,-0.0271513,-0.0692685,3.4084,0.519755,-9.09303,-0.0652918,-0.0271513,9.72448,0,1000,0,0,0,0,
596.103,24.7564,-21.2487,177.872,0.960578,0.207308,0.183965,-0.0216846,-0.0343622,0.114074,2.24322,-0.091962,0.00801229,-0.0311038,0.717111,0.805333,-0.437262,43.97,90.183,0.025,-0.0469643,0.16719,3.22868,-0.00246713,0.000112106,0.000333492,0.783492,-0.50704,0.695024,-0.0852913,-0.0468764,-0.00408189,3.45745,0.347027,-9.15274,-0.0852913,-0.0468764,9.78966,0,1000,0,0,0,0,
596.128,21.3226,-21.497,179.079,0.965742,0.180279,0.184733,-0.0267454,-0.0285407,0.113824,2.2317,-0.112362,0.0271307,0.0402694,0.730983,0.808066,-0.435416,43.97,90.158,0.024999,-0.0401163,0.166053,3.21322,-0.00224983,0.000495993,0.000550446,0.771774,-0.55857,0.685025,-0.0736937,-0.0585805,-0.0782329,3.47658,0.173534,-9.07102,-0.0736937,-0.0585805,9.71551,0,1000,0,0,0,0,
596.154,17.8939,-21.6755,-179.695,0.970132,0.153239,0.185334,-0.0318233,-0.0232491,0.114008,2.22158,-0.0646328,0.0147585,0.0360409,0.732236,0.80804,-0.442434,43.97,90.145,0.025001,-0.0325751,0.164387,3.19929,-0.00245701,8.30E-05,0.000770741,0.742544,-0.611828,0.6776,-0.0399864,-0.0282175,-0.0574371,3.55269,-0.0336679,-9.06506,-0.0399864,-0.0282175,9.73631,0,1000,0,0,0,0,
596.179,14.4754,-21.7829,-178.459,0.973754,0.126227,0.185762,-0.036906,-0.0176979,0.10916,2.21159,-0.140169,0.00273549,-0.0160317,0.742299,0.814759,-0.436565,43.97,90.12,0.024999,-0.0256778,0.161403,3.18357,-0.00235188,0.000322418,0.000266214,0.725007,-0.666128,0.660354,-0.130969,-0.0370804,-0.0372021,3.49419,-0.241898,-9.10718,-0.130969,-0.0370804,9.75654,0,1000,0,0,0,0,
596.204,11.0702,-21.8201,-177.217,0.976615,0.0992592,0.18603,-0.0419864,-0.0144468,0.109429,2.19977,-0.0252006,0.00408589,0.00178204,0.749812,0.822742,-0.442112,43.97,90.107,0.025001,-0.0194002,0.159544,3.16812,-0.00185427,0.000333711,7.90E-05,0.698542,-0.722556,0.651565,-0.0214712,-0.00827115,-0.0112035,3.61508,-0.437405,-9.07957,-0.0214712,-0.00827115,9.78254,0,1000,0,0,0,0,
596.229,7.68141,-21.7853,-175.973,0.978728,0.0723592,0.186118,-0.0470707,-0.0101338,0.105254,2.18937,-0.140981,0.0576187,0.0359584,0.754947,0.81218,-0.433242,43.97,90.082,0.024999,-0.0119046,0.155092,3.15301,-0.00252333,0.000545484,0.000524,0.669121,-0.757961,0.628532,-0.107712,-0.0699767,-0.089387,3.49376,-0.580975,-9.03588,-0.107712,-0.0699767,9.70436,0,1000,0,0,0,0,
596.255,4.31268,-21.6817,-174.736,0.980097,0.0455475,0.186053,-0.052143,-0.00460443,0.103426,2.17914,-0.0703454,-0.0254937,0.0309965,0.763731,0.820192,-0.434509,43.95,90.078,0.025001,-0.00607802,0.153304,3.13751,-0.00190517,0.000360184,0.000821063,0.640429,-0.810735,0.614294,-0.056797,0.0240271,-0.0524975,3.54796,-0.860527,-9.03146,-0.056797,0.0240271,9.74125,0,1000,0,0,0,0,
596.28,0.966725,-21.5074,-173.509,0.980739,0.0188379,0.185812,-0.0571898,-0.00166021,0.0999598,2.16976,-0.112996,-0.000318005,0.00745814,0.768824,0.813568,-0.435606,43.9725,90.073,0.024999,-0.00149505,0.148243,3.12275,-0.0024221,0.000471458,0.000442097,0.604717,-0.847515,0.598977,-0.102429,-0.000569153,-0.0482875,3.47759,-1.03038,-9.04594,-0.102429,-0.000569153,9.74546,0,1000,0,0,0,0,
596.305,-2.3539,-21.2648,-172.297,0.980659,-0.00775104,0.185408,-0.0622227,0.00233624,0.0978067,2.15921,-0.0934477,0.00659981,0.0645914,0.775109,0.816223,-0.4425,43.97,90.057,0.025001,0.004644,0.144453,3.10844,-0.00225667,7.12E-05,0.00123386,0.56681,-0.892203,0.58781,-0.0634093,0.00472582,-0.0943664,3.45854,-1.21676,-8.97998,-0.0634093,0.00472582,9.69938,0,1000,0,0,0,0,
596.331,-5.64685,-20.9565,-171.105,0.979867,-0.0342047,0.18485,-0.0672321,0.00543593,0.0963346,2.14874,-0.072678,0.0313638,0.034384,0.782702,0.814961,-0.436557,43.97,90.032,0.025,0.00977765,0.141405,3.09444,-0.00237996,0.000646273,0.00152203,0.532855,-0.929606,0.565034,-0.05625,-0.0202331,-0.0622462,3.43014,-1.38288,-9.00153,-0.05625,-0.0202331,9.7315,0,1000,0,0,0,0,
596.356,-8.90672,-20.5831,-169.937,0.978378,-0.0604825,0.184131,-0.0722128,0.00979404,0.0919292,2.13816,-0.119967,0.0127251,0.0488193,0.792815,0.812335,-0.440384,43.97,90.007,0.025,0.0150399,0.136859,3.07807,-0.00220215,0.000278685,0.000786966,0.4962,-0.965251,0.551777,-0.0941056,0.0106999,-0.0892573,3.32317,-1.5893,-8.97868,-0.0941056,0.0106999,9.70449,0,1000,0,0,0,0,
596.381,-12.1337,-20.147,-168.798,0.9762,-0.0865866,0.183258,-0.077161,0.0126016,0.0888456,2.12819,-0.0368562,-0.00817705,0.0142206,0.79531,0.817682,-0.436168,43.97,89.994,0.024999,0.0196802,0.132829,3.06396,-0.00191021,0.000306817,0.00108163,0.452975,-1.00449,0.526475,-0.0273989,0.016921,-0.0242992,3.3364,-1.7944,-9.00509,-0.0273989,0.016921,9.76945,0,1000,0,0,0,0,
596.406,-15.3268,-19.6504,-167.691,0.973344,-0.112509,0.182231,-0.0820664,0.0138608,0.0860023,2.119,-0.107,0.0187868,0.0222082,0.802947,0.80842,-0.435709,43.96,89.978,0.025001,0.0232112,0.128724,3.05081,-0.00238014,0.000165045,0.00114522,0.413799,-1.02868,0.508616,-0.092449,0.0112146,-0.0601878,3.18644,-1.94743,-8.98916,-0.092449,0.0112146,9.73356,0,1000,0,0,0,0,
596.432,-18.485,-19.0959,-166.619,0.96982,-0.138235,0.181058,-0.0869413,0.0175942,0.0832898,2.11013,-0.0569591,0.0148871,0.0823032,0.810557,0.801787,-0.440953,43.97,89.969,0.024999,0.0283283,0.124942,3.03831,-0.00201562,0.000191266,0.00177095,0.371242,-1.05416,0.495206,-0.0236886,0.0127316,-0.0975527,3.14707,-2.12693,-8.92127,-0.0236886,0.0127316,9.69619,0,1000,0,0,0,0,
596.457,-21.6059,-18.4864,-165.586,0.96564,-0.163743,0.179741,-0.0917618,0.0194855,0.0808863,2.10092,-0.090883,0.00966473,0.0621581,0.815656,0.795184,-0.437813,43.95,89.952,0.025,0.0310893,0.121316,3.02468,-0.00224336,0.000503211,0.00166251,0.328847,-1.07581,0.473053,-0.0594299,0.0301112,-0.088194,3.01452,-2.30245,-8.93384,-0.0594299,0.0301112,9.70555,0,1000,0,0,0,0,
596.482,-24.6902,-17.8245,-164.594,0.960814,-0.189027,0.178285,-0.0965364,0.0230003,0.0798393,2.09196,-0.0682852,0.000690997,0.0624533,0.81566,0.795197,-0.434989,43.97,89.931,0.025,0.0347434,0.117637,3.01259,-0.0018126,0.00057588,0.00166778,0.279143,-1.09928,0.447791,-0.035616,0.0339017,-0.078396,2.9296,-2.47623,-8.92615,-0.035616,0.0339017,9.71535,0,1000,0,0,0,0,
596.507,-27.7337,-17.1142,-163.646,0.955359,-0.214042,0.176699,-0.101253,0.0266891,0.0772799,2.08179,-0.0551458,0.0203023,0.0970152,0.823278,0.788591,-0.434584,43.97,89.918,0.025001,0.038096,0.11454,2.99693,-0.00214458,0.000378723,0.00132579,0.236575,-1.11753,0.428591,-0.0172663,0.0179315,-0.11066,2.82694,-2.61528,-8.88434,-0.0172663,0.0179315,9.68309,0,1000,0,0,0,0,
596.533,-30.7383,-16.3566,-162.743,0.949286,-0.238794,0.174974,-0.105917,0.026208,0.0727986,2.07217,-0.106235,-0.00700288,0.0552012,0.828269,0.796568,-0.438808,43.955,89.902,0.024999,0.0412489,0.109965,2.98372,-0.0019048,0.000271134,0.00192909,0.183512,-1.14563,0.4086,-0.0635688,0.0646355,-0.0785065,2.65184,-2.79485,-8.91912,-0.0635688,0.0646355,9.71524,0,1000,0,0,0,0,
596.558,-33.7033,-15.5563,-161.887,0.942608,-0.263259,0.173122,-0.110516,0.0299177,0.070642,2.06233,-0.0521877,0.0100503,0.0414129,0.835946,0.780645,-0.44245,43.97,89.868,0.025,0.0439528,0.106726,2.96934,-0.00204784,0.000757048,0.00133288,0.142256,-1.15209,0.395507,-0.0305032,0.0243394,-0.0549249,2.57435,-2.92316,-8.92603,-0.0305032,0.0243394,9.73882,0,1000,0,0,0,0,
596.583,-36.6303,-14.7148,-161.08,0.935336,-0.287437,0.171142,-0.115053,0.0307939,0.0689258,2.05326,-0.123319,0.0535916,0.0602313,0.837209,0.780652,-0.442406,43.97,89.868,0.025,0.0466078,0.102689,2.95674,-0.00242965,0.000761166,0.00177141,0.0899145,-1.16582,0.372614,-0.099157,0.0348855,-0.10324,2.36438,-3.01784,-8.90053,-0.099157,0.0348855,9.69051,0,1000,0,0,0,0,
596.609,-39.5196,-13.8352,-160.322,0.927484,-0.311312,0.169032,-0.119526,0.0330895,0.0653487,2.04499,-0.0456061,0.0140635,0.0877735,0.839794,0.772709,-0.439329,43.97,89.855,0.025,0.0490098,0.0984627,2.94369,-0.00182926,0.000861827,0.00196146,0.0435862,-1.17092,0.349845,-0.00765978,0.0274667,-0.0957538,2.29637,-3.18811,-8.86648,-0.00765978,0.0274667,9.69799,0,1000,0,0,0,0,
596.634,-42.3714,-12.9204,-159.614,0.919066,-0.334865,0.1668,-0.123936,0.0344262,0.0615064,2.03497,-0.0935061,0.0475708,0.106907,0.844888,0.767447,-0.433392,43.97,89.843,0.025,0.0519552,0.09415,2.93021,-0.00247432,0.000707669,0.00251531,-0.00111261,-1.17706,0.324311,-0.0529953,0.0383926,-0.134733,2.09634,-3.27762,-8.84101,-0.0529953,0.0383926,9.65901,0,1000,0,0,0,0,
596.659,-45.1889,-11.9726,-158.956,0.910091,-0.358102,0.164445,-0.12828,0.0362648,0.0594261,2.02752,-0.0855056,0.00884131,0.101446,0.85505,0.756842,-0.438467,43.97,89.818,0.025,0.0542458,0.0899639,2.91881,-0.00184609,0.000674147,0.00233336,-0.0434057,-1.18197,0.311843,-0.0246559,0.0647972,-0.113464,1.94616,-3.4314,-8.84029,-0.0246559,0.0647972,9.68028,0,1000,0,0,0,0,
596.685,-47.9724,-10.9955,-158.348,0.90057,-0.381004,0.161978,-0.132561,0.0372385,0.0566467,2.01909,-0.0892931,0.0574678,0.088077,0.852536,0.755502,-0.438529,43.9775,89.805,0.025001,0.0573958,0.0862015,2.90664,-0.00237125,0.000912815,0.00218471,-0.097964,-1.18184,0.289077,-0.0610593,0.0365058,-0.118205,1.77869,-3.48972,-8.84756,-0.0610593,0.0365058,9.67554,0,1000,0,0,0,0,
596.71,-50.7235,-9.99173,-157.791,0.890519,-0.40356,0.1594,-0.136772,0.0386551,0.0540256,2.01001,-0.10458,0.0563394,0.103131,0.860171,0.747585,-0.435275,43.96,89.805,0.025,0.0598814,0.0823594,2.89453,-0.00212497,0.00110558,0.00219195,-0.140075,-1.1819,0.267825,-0.0625757,0.055701,-0.13315,1.59469,-3.5894,-8.82651,-0.0625757,0.055701,9.6606,0,1000,0,0,0,0,
596.735,-53.4431,-8.96299,-157.284,0.879952,-0.425756,0.156709,-0.140922,0.0411762,0.0510332,2.00208,-0.0491596,0.0162324,0.0766222,0.863978,0.743603,-0.437882,43.97,89.78,0.024999,0.0630298,0.0774537,2.88225,-0.00197934,0.000593563,0.00277046,-0.189319,-1.18018,0.249942,-0.0100425,0.0380817,-0.0836663,1.47667,-3.71958,-8.84711,-0.0100425,0.0380817,9.71008,0,1000,0,0,0,0,
596.76,-56.134,-7.91203,-156.828,0.868878,-0.447592,0.153908,-0.145001,0.0433068,0.0480711,1.99381,-0.113953,0.0610142,0.109525,0.86151,0.735626,-0.436394,43.97,89.78,0.025001,0.0651615,0.0731299,2.87125,-0.00199853,0.00104986,0.00220172,-0.237194,-1.16832,0.229246,-0.0641206,0.0722259,-0.139197,1.23418,-3.75612,-8.80841,-0.0641206,0.0722259,9.65455,0,1000,0,0,0,0,
596.786,-58.7982,-6.84229,-156.421,0.857309,-0.469056,0.15101,-0.14901,0.0447531,0.0450307,1.98546,-0.0356142,0.0334883,0.104644,0.862689,0.747577,-0.439422,43.97,89.742,0.024999,0.0680619,0.0695681,2.85996,-0.00146519,0.000840324,0.00231084,-0.299063,-1.16809,0.205738,-0.00202174,0.0248918,-0.112767,1.13118,-3.8562,-8.80751,-0.00202174,0.0248918,9.68098,0,1000,0,0,0,0,
596.811,-61.437,-5.75618,-156.065,0.84526,-0.490137,0.148017,-0.152948,0.0476175,0.041206,1.97721,-0.110915,0.0625039,0.103958,0.866606,0.729005,-0.437494,43.975,89.746,0.025001,0.0707681,0.0658374,2.84849,-0.00225249,0.000931786,0.00251528,-0.333845,-1.15157,0.190502,-0.0601238,0.0791713,-0.130894,0.871353,-3.89083,-8.80243,-0.0601238,0.0791713,9.66285,0,1000,0,0,0,0,
596.836,-64.0507,-4.65568,-155.758,0.832751,-0.510814,0.144926,-0.156816,0.0495513,0.0390564,1.96877,-0.0314119,0.03488,0.115839,0.865401,0.71968,-0.441584,43.97,89.717,0.024999,0.0733802,0.060925,2.83576,-0.00167771,0.000875666,0.00279998,-0.379468,-1.13425,0.177038,0.00472995,0.0262931,-0.122099,0.763522,-3.97309,-8.78482,0.00472995,0.0262931,9.67165,0,1000,0,0,0,0,
